custom_id,smiles,echoed_smiles,tg_celsius
lab_09648,*CCOCCCCOC(=O)CCCCCCCCCCC(=O)O*,*CCOCCCCOC(=O)CCCCCCCCCCC(=O)O*,-55.0
lab_03203,*c1ccc(Nc2ccc(C(C)(C)c3ccc(N(*)c4ccc(O)cc4)c(Br)c3)cc2)cc1,*c1ccc(Nc2ccc(C(C)(C)c3ccc(N(*)c4ccc(O)cc4)c(Br)c3)cc2)cc1,220.0
lab_05882,*Oc1ccc(/C=N/c2ccc(/C=N/c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c(C)c1,*Oc1ccc(/C=N/c2ccc(/C=N/c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c(C)c1,190.0
lab_02866,*Oc1ccc(/N=C/c2ccc(OCCOc3ccc(C(*)=O)cc3)c(C)c2)cc1OC,*Oc1ccc(/N=C/c2ccc(OCCOc3ccc(C(*)=O)cc3)c(C)c2)cc1OC,95.0
lab_08026,*CC(*)C(=O)OC(CCCO)O[Si](C)(C)C,*CC(*)C(=O)OC(CCCO)O[Si](C)(C)C,-20.0
lab_01438,*OCCOCCOCCOC(=O)Nc1cccnc1C#CN(CC)C(=O)O*,*OCCOCCOCCOC(=O)Nc1cccnc1C#CN(CC)C(=O)O*,35.0
lab_00181,*CCCCCCCCCNC(=O)C(Cc1ccccc1)C(=O)O*,*CCCCCCCCCNC(=O)C(Cc1ccccc1)C(=O)O*,45.0
lab_01065,*CCOC(=O)CS(=O)(=O)CCC(C)=C(C)C(=O)O*,*CCOC(=O)CS(=O)(=O)CCC(C)=C(C)C(=O)O*,45.0
lab_05297,*Oc1ccc(C(=O)NNC(=O)c2ccc(OC(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,*Oc1ccc(C(=O)NNC(=O)c2ccc(OC(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,190.0
lab_09825,*CCN(*)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,*CCN(*)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,45.0
lab_05103,*Oc1ccc(/N=C/c2ccc(OC(=O)c3ccc(CCCCCCCCCCC(*)=O)cc3)cc2)cc1,*Oc1ccc(/N=C/c2ccc(OC(=O)c3ccc(CCCCCCCCCCC(*)=O)cc3)cc2)cc1,45.0
lab_07624,*/C=C(\C)C1C=CC(OC(=O)c2ccc(CSC(=O)O*)cc2)C1,,65.0
lab_06295,*CCN(CCCC)CS(*)(=O)=O,*CCN(CCCC)CS(*)(=O)=O,45.0
lab_08997,*/C=C/C(C)C(*)C(=O)OCC(C)(C)CC,*/C=C/C(C)C(*)C(=O)OCC(C)(C)CC,-10.0
lab_06432,*CCCCCC(=O)NCCCCCCOCCCCNC(=O)C*,*CCCCCC(=O)NCCCCCCOCCCCNC(=O)C*,-30.0
lab_03965,*CCCP(=O)(/C=C/c1ccc(-c2ccc(*)o2)cc1)c1ccc(/C=C(/C(F)(F)F)[Si](F)(F)F)cc1,*CCCP(=O)(/C=C/c1ccc(-c2ccc(*)o2)cc1)c1ccc(/C=C(/C(F)(F)F)[Si](F)(F)F)cc1,95.0
lab_06280,*CCCCOC(=O)CC(*)=O,*CCCCOC(=O)CC(*)=O,-40.0
lab_09929,*CCNC(=O)c1cccc(C(=O)NC(*)CCCCCCCC)c1,*CCNC(=O)c1cccc(C(=O)NC(*)CCCCCCCC)c1,45.0
lab_02693,*NCCCCCCCCOCCN(CCOC(=O)NCCCCCCCNC(*)=O)C(=O)O,*NCCCCCCCCOCCN(CCOC(=O)NCCCCCCCNC(*)=O)C(=O)O,-20.0
lab_05243,*CC(*)C(=O)OC(C)(CC(F)(F)F)C([2H])([2H])Cl,*CC(*)C(=O)OC(C)(CC(F)(F)F)C([2H])([2H])Cl,65.0
lab_08978,*CCCCCCCCCCCNC(=O)CCCCCCCSC(=S)C(=O)N*,*CCCCCCCCCCCNC(=O)CCCCCCCSC(=S)C(=O)N*,-20.0
lab_00141,*CCOCCOCCOC(=O)CNc1ccc(CC(*)=O)cc1,*CCOCCOCCOC(=O)CNc1ccc(CC(*)=O)cc1,-20.0
lab_07322,*Nc1ccc(CCc2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,*Nc1ccc(CCc2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,130.0
lab_03455,*c1ccc(Cc2ccc(SCc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(Cl)c3)cc2Cl)cc1,*c1ccc(Cc2ccc(SCc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(Cl)c3)cc2Cl)cc1,260.0
lab_02423,*Nc1cc(NC(=O)Nc2ccc(C)c(NC(*)=S)c2)cc(C(c2ccc(C)cc2)C(N)(C(=O)NC(F)(F)F)C(F)(F)F)c1,*Nc1cc(NC(=O)Nc2ccc(C)c(NC(*)=S)c2)cc(C(c2ccc(C)cc2)C(N)(C(=O)NC(F)(F)F)C(F)(F)F)c1,245.0
lab_00521,*N=P(*)(NCCCCCCCCCCCCCC)OCCCc1ccccc1,*N=P(*)(NCCCCCCCCCCCCCC)OCCCc1ccccc1,-40.0
lab_06620,*C(=O)/C=C/CC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCCCNC(=O)c3ccc(C(=O)Oc4ccc(*)cc4)cc3)cc2)cc1,*C(=O)/C=C/CC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCCCNC(=O)c3ccc(C(=O)Oc4ccc(*)cc4)cc3)cc2)cc1,45.0
lab_07810,*c1ccc(Nc2ccc([Si](C)(C)[Si](C)(C)N[Si](*)(C)C)cc2)cc1,*c1ccc(Nc2ccc([Si](C)(C)[Si](C)(C)N[Si](*)(C)C)cc2)cc1,65.0
lab_00379,*SCC(=[N+])Nc1ccc(Cc2ccc(NCC(*)=O)cc2)cc1,*SCC(=[N+])Nc1ccc(Cc2ccc(NCC(*)=O)cc2)cc1,130.0
lab_06341,*O[Si](C)(C)O[Si](C)(C=O)OC(F)(F)C(*)(F)F,*O[Si](C)(C)O[Si](C)(C=O)OC(F)(F)C(*)(F)F,-70.0
lab_06383,*CC(*)(C)C(=O)OCC[N+](C)(C)COC(COc1ccc(C)cc1)Oc1ccc(F)cc1,*CC(*)(C)C(=O)OCC[N+](C)(C)COC(COc1ccc(C)cc1)Oc1ccc(F)cc1,130.0
lab_02485,*CCOCCOC(=O)CCCSCCCCCCC(=O)O*,*CCOCCOC(=O)CCCSCCCCCCC(=O)O*,-50.0
lab_00540,*CCCCCCN(CCBCCOC(=O)NCCC(=O)O*)CS(=O)(=O)CCC(C)C,*CCCCCCN(CCBCCOC(=O)NCCC(=O)O*)CS(=O)(=O)CCC(C)C,-20.0
lab_00561,*Oc1cc(SCCCCCCCC)c(*)cc1Oc1ccccc1,*Oc1cc(SCCCCCCCC)c(*)cc1Oc1ccccc1,15.0
lab_04158,*/C=C(/*)CNC(=O)C(CCC)CCCCC,*/C=C(/*)CNC(=O)C(CCC)CCCCC,-40.0
lab_04180,*c1ccc2c(c1)C(CCCCCCC)(CCCCCCCC)c1cc(*)ccc1O2,*c1ccc2c(c1)C(CCCCCCC)(CCCCCCCC)c1cc(*)ccc1O2,110.0
lab_05386,*C(=O)Nc1ccc(NC(=O)Nc2ccc(/N=N/c3ccc(*)cc3)cc2)cc1,*C(=O)Nc1ccc(NC(=O)Nc2ccc(/N=N/c3ccc(*)cc3)cc2)cc1,270.0
lab_09062,*Oc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(NC(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(NC(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,220.0
lab_06365,*CCCCCCCCCCC(*)CCCCC,*CCCCCCCCCCC(*)CCCCC,-60.0
lab_01486,*OC(C(=O)OCC)C(*)COc1ccc(/N=N/c2ccc(Cl)cc2)cc1,*OC(C(=O)OCC)C(*)COc1ccc(/N=N/c2ccc(Cl)cc2)cc1,65.0
lab_03971,*CC(*)c1ccc(O)c(-c2ccc(S(=O)(=O)c3ccccc3)cc2C(F)(F)F)c1,*CC(*)c1ccc(O)c(-c2ccc(S(=O)(=O)c3ccccc3)cc2C(F)(F)F)c1,195.0
lab_01603,*CCCCCCCCCCCCCCOCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,*CCCCCCCCCCCCCCOCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,15.0
lab_04182,*CC(*)(C)C(=O)OCC(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,*CC(*)(C)C(=O)OCC(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,60.0
lab_02827,*NC(=O)C(C)CCC(*)=O,*NC(=O)C(C)CCC(*)=O,50.0
lab_08311,*OC(=O)CCC([2H])(OC(*)=O)C(=O)O,*OC(=O)CCC([2H])(OC(*)=O)C(=O)O,45.0
lab_04025,*CC(COC(=O)NCC)N(*)C(=O)OCCCCC,*CC(COC(=O)NCC)N(*)C(=O)OCCCCC,25.0
lab_00194,*CCCC(=O)N/C([2H])=C(/*)CC(=O)O,*CCCC(=O)N/C([2H])=C(/*)CC(=O)O,45.0
lab_05402,*C(=O)C(CCCC)N(*)C,*C(=O)C(CCCC)N(*)C,40.0
lab_07812,*NC(CC(C)Cc1ccccc1)C(*)c1ccccc1,*NC(CC(C)Cc1ccccc1)C(*)c1ccccc1,90.0
lab_04721,*CC(*)(CC(=O)OCCC(OC)C(F)(F)F)C(F)(F)F,*CC(*)(CC(=O)OCCC(OC)C(F)(F)F)C(F)(F)F,45.0
lab_02466,*CC#CC#CC#Cc1cc(OC(=O)COc2ccc(/C=C/c3ccc(OC#N)cc3)cc2)ccc1*,*CC#CC#CC#Cc1cc(OC(=O)COc2ccc(/C=C/c3ccc(OC#N)cc3)cc2)ccc1*,140.0
lab_00585,*CC1C=CC(*)CC1,*CC1C=CC(*)CC1,25.0
lab_04401,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)c(Cl)c5)c4)cc3)cc2)cc1Br,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)c(Cl)c5)c4)cc3)cc2)cc1Br,175.0
lab_00303,*c1cc(*)c(Br)c(S(=O)(=O)c2ccccc2)c1,*c1cc(*)c(Br)c(S(=O)(=O)c2ccccc2)c1,195.0
lab_00215,*CCCCCCCCCC(=O)OCCOC(=O)c1ccc(/N=N/Nc2ccc(C(=O)O*)cc2)cc1,*CCCCCCCCCC(=O)OCCOC(=O)c1ccc(/N=N/Nc2ccc(C(=O)O*)cc2)cc1,45.0
lab_05529,*NC(=O)c1ccccc1-c1ccccc1C(=O)NNC(=O)CCCCC(=O)NNC(=O)c1ccccc1NC(=O)CCCCC(=O)NCCCCCCOc1ccc(*)cc1,*NC(=O)c1ccccc1-c1ccccc1C(=O)NNC(=O)CCCCC(=O)NNC(=O)c1ccccc1NC(=O)CCCCC(=O)NCCCCCCOc1ccc(*)cc1,110.0
lab_06806,*Nc1cc(OCCCCCCCCCCOC(*)=O)c(SC)c(C)c1C,*Nc1cc(OCCCCCCCCCCOC(*)=O)c(SC)c(C)c1C,25.0
lab_03164,*CC(O)CN(*)c1ccc(C[N+]S(=O)(=O)O[Na])cc1,*CC(O)CN(*)c1ccc(C[N+]S(=O)(=O)O[Na])cc1,120.0
lab_09378,*OC(C)COC(=O)CCCC(C)NC(=O)CCCCC(*)=O,*OC(C)COC(=O)CCCC(C)NC(=O)CCCCC(*)=O,-30.0
lab_08602,*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(Oc3ccc([Si](C)(C)c4ccc(*)cc4)cc3)cc2)cc1,*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(Oc3ccc([Si](C)(C)c4ccc(*)cc4)cc3)cc2)cc1,45.0
lab_06711,*NC(CSC(=O)SCc1ccc(O)c(C(F)(F)C(F)(F)C(*)(C(F)(F)F)[Si](C)(C)C)c1)c1ccc(O)cc1,*NC(CSC(=O)SCc1ccc(O)c(C(F)(F)C(F)(F)C(*)(C(F)(F)F)[Si](C)(C)C)c1)c1ccc(O)cc1,65.0
lab_09214,*CC(C)(CO*)CC(C)CO,*CC(C)(CO*)CC(C)CO,-10.0
lab_08569,*CCCCCC(C)CCCNC(=O)CCCCCCC(=O)N*,*CCCCCC(C)CCCNC(=O)CCCCCCC(=O)N*,15.0
lab_09417,*OC1CCC(CNC(=O)CC(*)=O)CC1,*OC1CCC(CNC(=O)CC(*)=O)CC1,50.0
lab_06437,*CCCCCOC(=O)OC(=O)CCc1ccc(O*)cc1,*CCCCCOC(=O)OC(=O)CCc1ccc(O*)cc1,-20.0
lab_02749,*/N=N/c1ccc(S(*)(=O)=O)c(C)c1C,*/N=N/c1ccc(S(*)(=O)=O)c(C)c1C,180.0
lab_06747,*OC(COC(=O)c1ccccc1C(*)=O)C(C)(C)C,*OC(COC(=O)c1ccccc1C(*)=O)C(C)(C)C,40.0
lab_09431,*NC(CCC)CCOC(=O)c1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,*NC(CCC)CCOC(=O)c1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,55.0
lab_04867,*Cc1ccc(CCNC(=O)C(C)CCC(=O)N*)cc1,*Cc1ccc(CCNC(=O)C(C)CCC(=O)N*)cc1,45.0
lab_06796,*CC(O)COC(=O)OCC1COCC(*)OC1,*CC(O)COC(=O)OCC1COCC(*)OC1,15.0
lab_04313,*CC(*)C(=O)OCc1ccc(OC(=O)CCCCC)cc1,*CC(*)C(=O)OCc1ccc(OC(=O)CCCCC)cc1,10.0
lab_08466,*OCCCCCCCCCCOC(=O)c1cc(*)ccc1C(=O)OCCCCCCCCCCCCCCCC,*OCCCCCCCCCCOC(=O)c1cc(*)ccc1C(=O)OCCCCCCCCCCCCCCCC,-40.0
lab_08381,*c1ccc(Sc2ccc(-c3ccc(*)s3)s2)s1,*c1ccc(Sc2ccc(-c3ccc(*)s3)s2)s1,90.0
lab_09081,*CC(*)(C)C(=O)OCCCOc1ccc(NCC(=O)Nc2ccc(OCc3ccc(OCCC)cc3)cc2)cc1,*CC(*)(C)C(=O)OCCCOc1ccc(NCC(=O)Nc2ccc(OCc3ccc(OCCC)cc3)cc2)cc1,65.0
lab_08646,*Oc1ccc(CCC(=O)Nc2ccc(Oc3ccc(C(=O)OCC(*)c4ccc(OC)cc4)cc3)cc2)cc1,*Oc1ccc(CCC(=O)Nc2ccc(Oc3ccc(C(=O)OCC(*)c4ccc(OC)cc4)cc3)cc2)cc1,95.0
lab_03232,*CC(O)COC(=O)CCCCS(=O)(=O)CCC(=O)O*,*CC(O)COC(=O)CCCCS(=O)(=O)CCC(=O)O*,-15.0
lab_02188,*C1=CC=C(C(=O)OCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)Cc2ccccc21,*C1=CC=C(C(=O)OCCCCCCOC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)Cc2ccccc21,130.0
lab_09720,*CC(*)(C)C(=O)NC(C)OC(=O)c1ccc(OC)cc1,*CC(*)(C)C(=O)NC(C)OC(=O)c1ccc(OC)cc1,140.0
lab_08417,*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(=O)OC(=O)c4ccc(*)cc4)cc3)cc2)cc1,*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(=O)OC(=O)c4ccc(*)cc4)cc3)cc2)cc1,280.0
lab_06528,*CCCCCCCCCCCCOCC(=O)N*,*CCCCCCCCCCCCOCC(=O)N*,-40.0
lab_05383,*CC(*)(F)C(=O)OCCCCCCCCCCCCCCCC[Si](C)(C)c1cc(Cl)c(Cl)c(F)c1Cl,*CC(*)(F)C(=O)OCCCCCCCCCCCCCCCC[Si](C)(C)c1cc(Cl)c(Cl)c(F)c1Cl,-55.0
lab_06321,*CCCCCCCCCCNC(=O)CCCCCCC(=O)NCCCCCCNC(=O)CCCCOC(=O)N*,*CCCCCCCCCCNC(=O)CCCCCCC(=O)NCCCCCCNC(=O)CCCCOC(=O)N*,40.0
lab_06786,*/C=C(/*)c1ccc(C=N)cc1CCCC,*/C=C(/*)c1ccc(C=N)cc1CCCC,65.0
lab_00664,*c1[nH]c(*)c(-c2ccc(-c3ccc(C#N)cc3)c(C(F)(F)F)c2)c1OCCCCCOc1cccnc1,*c1[nH]c(*)c(-c2ccc(-c3ccc(C#N)cc3)c(C(F)(F)F)c2)c1OCCCCCOc1cccnc1,130.0
lab_09489,*CC(*)C(=O)NC(CCCCCCCCC)N(CCCC)C(=O)OCCCC,*CC(*)C(=O)NC(CCCCCCCCC)N(CCCC)C(=O)OCCCC,-20.0
lab_02762,*NC(=O)CCSCCCCC(=O)NCCCCCCNC(*)=O,*NC(=O)CCSCCCCC(=O)NCCCCCCNC(*)=O,15.0
lab_09004,*Oc1ccc(CC(COc2ccc([N+](=O)[O-])cc2)NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2OC)cc1,*Oc1ccc(CC(COc2ccc([N+](=O)[O-])cc2)NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2OC)cc1,65.0
lab_03746,*CC(O)C(*)C(=O)OCCCc1ccccc1,*CC(O)C(*)C(=O)OCCCc1ccccc1,40.0
lab_06811,*CC(NC(=O)C(C)(C)C(=O)O*)c1ccc(F)cc1,*CC(NC(=O)C(C)(C)C(=O)O*)c1ccc(F)cc1,130.0
lab_04113,*CCOc1ccc(CCCC(=O)Oc2ccc(O*)cc2)cc1,*CCOc1ccc(CCCC(=O)Oc2ccc(O*)cc2)cc1,10.0
lab_01296,*O[Si](*)(C)CCCCCCCCCCCCCCCCCCOc1ccc(C#N)cc1,*O[Si](*)(C)CCCCCCCCCCCCCCCCCCOc1ccc(C#N)cc1,-30.0
lab_03187,*CC(*)(C#N)CCNC(=O)NCCC(C)(C)C,*CC(*)(C#N)CCNC(=O)NCCC(C)(C)C,65.0
lab_02205,*CC(*)(C)C(=O)OCCCCCCOCCOc1ccc(/N=N/c2ccc(OC)cc2)cc1,*CC(*)(C)C(=O)OCCCCCCOCCOc1ccc(/N=N/c2ccc(OC)cc2)cc1,40.0
lab_07450,*CC(*)OC(=O)N(C)c1ccccc1,*CC(*)OC(=O)N(C)c1ccccc1,65.0
lab_09958,*C[N+](*)(C)COC(C)C,*C[N+](*)(C)COC(C)C,90.0
lab_01705,*CCc1c(*)cccc1O,*CCc1c(*)cccc1O,90.0
lab_08108,*CC(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(=O)N(*)C,*CC(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(=O)N(*)C,65.0
lab_08069,*Oc1ccc(-c2ccc(OC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C([2H])=O,*Oc1ccc(-c2ccc(OC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C([2H])=O,180.0
lab_04956,*Cc1ccc(COC(=O)NC(C)C(=O)OCCCCCCCOc2ccc(C(C)(C)c3cccc(S(*)(=O)=O)c3)cc2)cc1,*Cc1ccc(COC(=O)NC(C)C(=O)OCCCCCCCOc2ccc(C(C)(C)c3cccc(S(*)(=O)=O)c3)cc2)cc1,45.0
lab_03670,*Oc1ccc(C(=O)OCCSCCCCCCCCCCCOC(=O)Nc2ccc(*)cc2)cc1,*Oc1ccc(C(=O)OCCSCCCCCCCCCCCOC(=O)Nc2ccc(*)cc2)cc1,15.0
lab_05991,*OC(=O)CCc1ccc(CNC(=O)CCCCCCC(=O)NCCCCCCCCCNC(*)=O)cc1,*OC(=O)CCc1ccc(CNC(=O)CCCCCCC(=O)NCCCCCCCCCNC(*)=O)cc1,45.0
lab_01066,*C[Si](*)(C)CCCCCCCCCOc1ccc(C(C)(C)c2ccc(Cl)cc2)cc1,*C[Si](*)(C)CCCCCCCCCOc1ccc(C(C)(C)c2ccc(Cl)cc2)cc1,-20.0
lab_01087,*[Se]Nc1cc(C)c(*)cc1SC,*[Se]Nc1cc(C)c(*)cc1SC,90.0
lab_04727,*CCCCCCCCOC(=O)CCCCCCCCCCC(=O)OCCCCCCOC(=O)NCCCCCCNC(=O)O*,*CCCCCCCCOC(=O)CCCCCCCCCCC(=O)OCCCCCCOC(=O)NCCCCCCNC(=O)O*,-40.0
lab_03453,*Oc1ccccc1Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3NCCCCCCCCCC)cc2)cc1,*Oc1ccccc1Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3NCCCCCCCCCC)cc2)cc1,95.0
lab_00144,*Oc1ccc(Oc2ccc(/N=C/c3ccc(OCCCCCCCCOc4ccc(NC(=O)c5ccc(OCCCCCC)cc5)cc4)cc3)cc2)cc1*,*Oc1ccc(Oc2ccc(/N=C/c3ccc(OCCCCCCCCOc4ccc(NC(=O)c5ccc(OCCCCCC)cc5)cc4)cc3)cc2)cc1*,65.0
lab_08642,*NC(CCC(=O)OCCCCCCCCCCC(=O)OCc1ccc(OC(=O)CCCCCCCCCCC(*)=O)cc1)C(C)(CC)c1ccc(/N=N/c2ccc(C(=O)OC(C)(C)C)cc2)cc1,*NC(CCC(=O)OCCCCCCCCCCC(=O)OCc1ccc(OC(=O)CCCCCCCCCCC(*)=O)cc1)C(C)(CC)c1ccc(/N=N/c2ccc(C(=O)OC(C)(C)C)cc2)cc1,15.0
lab_08683,*c1cccc(C(=O)Nc2ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)c1,*c1cccc(C(=O)Nc2ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)c1,260.0
lab_00562,*SC(=O)Nc1ccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)F)c2)cc1,*SC(=O)Nc1ccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)F)c2)cc1,180.0
lab_01262,*C#Cc1cc(O*)c(-c2ccccc2)cc1OCCCC,*C#Cc1cc(O*)c(-c2ccccc2)cc1OCCCC,85.0
lab_08410,*c1ccc(C#C)c(C=*)c1,*c1ccc(C#C)c(C=*)c1,150.0
lab_01988,*CC(COc1ccccc1C)N(C(=O)CCCS*)c1ccccc1,*CC(COc1ccccc1C)N(C(=O)CCCS*)c1ccccc1,45.0
lab_05589,*CC(*)(C)C(=O)OC1CCCCCCCCO1,*CC(*)(C)C(=O)OC1CCCCCCCCO1,-20.0
lab_07370,*NC(CCOC(=O)NC(*)=O)C(=O)OCCCCCC,*NC(CCOC(=O)NC(*)=O)C(=O)OCCCCCC,-20.0
lab_01271,*C(*)C(C)C[N+](C)(C)C,*C(*)C(C)C[N+](C)(C)C,130.0
lab_00572,*CCCOP(=O)(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)CC(=O)N(*)C,*CCCOP(=O)(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)CC(=O)N(*)C,25.0
lab_00515,*CC(*)Oc1ccc(-c2ccccc2)cc1,*CC(*)Oc1ccc(-c2ccccc2)cc1,100.0
lab_02543,*CCNC(=O)NCCCCCCNC(=O)SCCOCCOCCN(C)O*,*CCNC(=O)NCCCCCCNC(=O)SCCOCCOCCN(C)O*,-25.0
lab_07949,*CCCCCCOc1ccc(OC(=O)c2ccc(-c3ccc(OC(C)=O)cc3)cc2)cc1C(=O)O*,*CCCCCCOc1ccc(OC(=O)c2ccc(-c3ccc(OC(C)=O)cc3)cc2)cc1C(=O)O*,65.0
lab_03510,*CC(=O)OC(=O)C1CCN(*)C1,*CC(=O)OC(=O)C1CCN(*)C1,120.0
lab_04277,*NC(C)C(=O)NC(C)(C)CC(C)(C)C(=O)NC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)N(*)CC(C)C,*NC(C)C(=O)NC(C)(C)CC(C)(C)C(=O)NC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)N(*)CC(C)C,120.0
lab_09221,*CCCCCCCCCCCCCCCCCCCC(COc1ccc(CCCCCCC)cc1)CN(*)CCCCC,*CCCCCCCCCCCCCCCCCCCC(COc1ccc(CCCCCCC)cc1)CN(*)CCCCC,-45.0
lab_06305,*CC#CCOC(=O)SCCC1CCC(C)N(*)CC1,*CC#CCOC(=O)SCCC1CCC(C)N(*)CC1,15.0
lab_03224,*Oc1ccc(C(=O)NNC(=O)c2ccc(OC(=O)COCC(=O)OC)cc2)c(*)c1,*Oc1ccc(C(=O)NNC(=O)c2ccc(OC(=O)COCC(=O)OC)cc2)c(*)c1,95.0
lab_04951,*Oc1c(N)cc(*)nc1C,*Oc1c(N)cc(*)nc1C,190.0
lab_09207,*CCc1ccc(CNC(=O)C*)cc1,*CCc1ccc(CNC(=O)C*)cc1,90.0
lab_00936,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1[N+](=O)[O-],*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1[N+](=O)[O-],155.0
lab_04881,*CC(*)C(=O)OCCOc1ccc(/C=C/c2ccc(Cl)cc2)cc1,*CC(*)C(=O)OCCOc1ccc(/C=C/c2ccc(Cl)cc2)cc1,90.0
lab_05654,*CC(*)CNc1ccc(CSC(=O)NC(C)C(=O)OCCCCCCCCC)cc1,*CC(*)CNc1ccc(CSC(=O)NC(C)C(=O)OCCCCCCCCC)cc1,-20.0
lab_09430,*CCCP(COC(=O)c1cccc(C(*)=O)c1)c1ccccc1,*CCCP(COC(=O)c1cccc(C(*)=O)c1)c1ccccc1,45.0
lab_08460,*Oc1ccc(/C=N/c2ccc(N(c3ccc(/N=N/c4ccc(C(*)=O)cc4)cc3)c3ccc(OC)cc3)cc2)cc1,*Oc1ccc(/C=N/c2ccc(N(c3ccc(/N=N/c4ccc(C(*)=O)cc4)cc3)c3ccc(OC)cc3)cc2)cc1,190.0
lab_02208,*CC(COC(C)Cl)OP(=O)(C[Si](*)(C)C)C(C)C,*CC(COC(C)Cl)OP(=O)(C[Si](*)(C)C)C(C)C,-30.0
lab_08419,*CC(CO*)(CSCC)CSCCC,*CC(CO*)(CSCC)CSCCC,-40.0
lab_02312,*CCCC(=O)NCc1ccc(O*)c(O)c1,*CCCC(=O)NCc1ccc(O*)c(O)c1,65.0
lab_02903,*Nc1ccc(/N=N/c2ccc(NC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,*Nc1ccc(/N=N/c2ccc(NC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,280.0
lab_03173,*/C=C/c1ccc(/C=C/c2ccc(-c3ccc(/P=C/*)cc3)cc2)o1,*/C=C/c1ccc(/C=C/c2ccc(-c3ccc(/P=C/*)cc3)cc2)o1,180.0
lab_08404,*C(=O)NCCCCCCCCCCNC(=O)c1ccc(C(=O)NCCNC(*)=CC=CC(C)CC)c(I)c1,*C(=O)NCCCCCCCCCCNC(=O)c1ccc(C(=O)NCCNC(*)=CC=CC(C)CC)c(I)c1,90.0
